Country Code,Country Name,Time,GDP,Export,Import,Private consumption,Government consumption,FDI inflows,CPI,Unemployment,Interest rate
CMR,Cameroon,2013,28833560540.79009,6815996709.099365,7506940801.642861,20610335138.965702,3536264695.366991,467959478.92609864,107.923758722329,3.685,
CMR,Cameroon,2014,30482787768.47828,7196978734.122991,8298150616.514418,21894466813.846447,3675898965.06523,608083842.5363568,109.925634907972,3.534,
CMR,Cameroon,2015,32210233020.456917,6760654004.684462,7907933406.452997,23532186345.541492,3947005097.9945264,694336734.8798201,112.867503568736,3.518,
CMR,Cameroon,2016,33671222913.45479,6380689588.973258,7302834621.402114,23837971079.999203,4082415441.9667315,661083764.6852198,113.854180430792,3.528,
CMR,Cameroon,2017,34863580363.115135,6397850001.999448,7268332396.906264,24882577488.759876,4072214164.2275414,786595502.4006946,114.583313019794,3.568,
CMR,Cameroon,2018,36242614248.57564,6790508069.411598,7919500274.053459,25970387294.103535,4320126446.690246,693994530.5243618,115.808046057299,3.601,
CMR,Cameroon,2019,37502066832.74033,7444194298.419011,8823644730.910652,27244252124.860397,4536381731.900588,968830654.0158767,118.648588290011,3.622,
CMR,Cameroon,2020,37599547048.58411,5728568094.549744,6957079677.193424,27569799369.995163,4617950686.81532,622632010.6416322,121.540776745136,3.87,
CMR,Cameroon,2021,38854942334.57685,6414517372.572297,7857227276.447854,28575089439.43939,4679392524.778727,831734051.2788022,124.302010149149,3.973,
CMR,Cameroon,2022,40306867605.13643,7788017712.961217,8853318519.342361,29435582888.6155,4235266480.4095707,841345530.5711012,132.067998413642,3.653,
CMR,Cameroon,2023,41616173714.87322,6914170694.674836,8574423715.777438,30749417421.112186,4404787008.9429035,-92162423.70060872,141.818332882446,3.613,
COM,Comoros,2010,833349029.4594836,80325718.22507727,249264964.32398582,758001932.7870599,92825446.65384567,7664059.851563969,,4.248,
COM,Comoros,2011,867878902.2858472,86409629.08908027,260750572.30814067,810657304.3992642,92515570.32575102,19611255.97873016,,4.207,
COM,Comoros,2012,895376863.0776001,80099243.36572796,285307805.5260432,866039980.0183378,89928077.47032186,9144825.79331833,,4.17,
COM,Comoros,2013,935366608.181981,84635592.57688445,282433087.36619484,892934570.9231505,87239381.8227614,6682433.1362864915,,4.118,
COM,Comoros,2014,955071579.8221915,92417235.69445932,282312960.75446355,901632196.9821455,98135824.17300417,3891907.512958767,,4.119,
COM,Comoros,2015,966029600.8622274,97918676.04748543,267288351.5545598,901330835.8695917,102320934.45746955,4936699.51044481,,4.121,
COM,Comoros,2016,998106097.5358263,106526821.53663212,264098715.09774846,924361023.4530209,105948124.47302382,3517908.7383477865,,4.104,
